"grp","raw","index","pct90","pct95","perc","ver"
"index_8089_immediate","51",119,"111-127","110-128","90","b"
"index_8089_immediate","52",122,"114-130","113-131","93","b"
"index_8089_immediate","53",124,"116-132","115-133","95","b"
"index_8089_immediate","54",127,"119-135","118-136","96","b"
"index_8089_immediate","55",131,"123-139","122-140","98","b"
"index_8089_immediate","56",136,"128-144","127-145","99","b"
"index_8089_immediate","57",142,"134-150","133-151","99.7","b"
"index_8089_immediate","58",150,"142-158","141-159","> 99.9","b"
"index_8089_immediate","59",155,"147-163","146-164","> 99.9","b"
"index_8089_immediate","60",155,"147-163","146-164","> 99.9","b"
"index_8089_immediate","61",155,"147-163","146-164","> 99.9","b"
"index_8089_immediate","62",155,"147-163","146-164","> 99.9","b"
"index_8089_immediate","63",155,"147-163","146-164","> 99.9","b"
"index_8089_immediate","64",156,"148-164","147-165","> 99.9","b"
"index_8089_visuospatial","0",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","1",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","2",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","3",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","4",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","5",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","6",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","7",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","8",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","9",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","10",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","11",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","12",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","13",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","14",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","15",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","16",40,"28-52","26-54","< 0.1","a"
"index_8089_visuospatial","17",46,"34-58","32-60","< 0.1","a"
"index_8089_visuospatial","18",48,"36-60","34-62","< 0.1","a"
"index_8089_visuospatial","19",51,"39-63","37-65","0.1","a"
"index_8089_visuospatial","20",56,"44-68","42-70","0.2","a"
"index_8089_visuospatial","21",59,"47-71","45-73","0.3","a"
"index_8089_visuospatial","22",61,"49-73","47-75","0.5","a"
"index_8089_visuospatial","23",64,"52-76","50-78","1","a"
"index_8089_visuospatial","24",66,"54-78","52-80","1","a"
"index_8089_visuospatial","25",69,"57-81","55-83","2","a"
"index_8089_visuospatial","26",72,"60-84","58-86","3","a"
"index_8089_visuospatial","27",75,"63-87","61-89","5","a"
"index_8089_visuospatial","28",77,"65-89","63-91","6","a"
"index_8089_visuospatial","29",79,"67-91","65-93","8","a"
"index_8089_visuospatial","30",82,"70-94","68-96","12","a"
"index_8089_visuospatial","31",85,"73-97","71-99","16","a"
"index_8089_visuospatial","32",88,"76-100","74-102","21","a"
"index_8089_visuospatial","33",90,"78-102","76-104","25","a"
"index_8089_visuospatial","34",93,"81-105","79-107","32","a"
"index_8089_visuospatial","35",97,"85-109","83-111","42","a"
"index_8089_visuospatial","36",101,"89-113","87-115","53","a"
"index_8089_visuospatial","37",105,"93-117","91-119","63","a"
"index_8089_visuospatial","38",110,"98-122","96-124","75","a"
"index_8089_visuospatial","39",116,"104-128","102-130","86","a"
"index_8089_visuospatial","40",120,"108-132","106-134","91","a"
"index_8089_visuospatial","0",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","1",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","2",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","3",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","4",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","5",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","6",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","7",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","8",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","9",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","10",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","11",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","12",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","13",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","14",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","15",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","16",40,"28-52","26-54","< 0.1","b"
"index_8089_visuospatial","17",46,"34-58","32-60","< 0.1","b"
"index_8089_visuospatial","18",48,"36-60","34-62","< 0.1","b"
"index_8089_visuospatial","19",51,"39-63","37-65","0.1","b"
"index_8089_visuospatial","20",56,"44-68","42-70","0.2","b"
"index_8089_visuospatial","21",59,"47-71","45-73","0.3","b"
"index_8089_visuospatial","22",61,"49-73","47-75","0.5","b"
"index_8089_visuospatial","23",64,"52-76","50-78","1","b"
"index_8089_visuospatial","24",66,"54-78","52-80","1","b"
"index_8089_visuospatial","25",69,"57-81","55-83","2","b"
"index_8089_visuospatial","26",72,"60-84","58-86","3","b"
"index_8089_visuospatial","27",75,"63-87","61-89","5","b"
"index_8089_visuospatial","28",77,"65-89","63-91","6","b"
"index_8089_visuospatial","29",79,"67-91","65-93","8","b"
"index_8089_visuospatial","30",82,"70-94","68-96","12","b"
"index_8089_visuospatial","31",85,"73-97","71-99","16","b"
"index_8089_visuospatial","32",88,"76-100","74-102","21","b"
"index_8089_visuospatial","33",90,"78-102","76-104","25","b"
"index_8089_visuospatial","34",93,"81-105","79-107","32","b"
"index_8089_visuospatial","35",97,"85-109","83-111","42","b"
"index_8089_visuospatial","36",101,"89-113","87-115","53","b"
"index_8089_visuospatial","37",105,"93-117","91-119","63","b"
"index_8089_visuospatial","38",110,"98-122","96-124","75","b"
"index_8089_visuospatial","39",116,"104-128","102-130","86","b"
"index_8089_visuospatial","40",120,"108-132","106-134","91","b"
"index_8089_verbal","0",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","1",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","2",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","3",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","4",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","5",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","6",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","7",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","8",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","9",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","10",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","11",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","12",40,"30-50","28-52","< 0.1","a"
"index_8089_verbal","13",46,"36-56","34-58","< 0.1","a"
"index_8089_verbal","14",48,"38-58","36-60","< 0.1","a"
"index_8089_verbal","15",52,"42-62","40-64","0.1","a"
"index_8089_verbal","16",58,"48-68","46-70","3","a"
"index_8089_verbal","17",60,"50-70","48-72","0.4","a"
"index_8089_verbal","18",69,"59-79","57-81","2","a"
"index_8089_verbal","19",74,"64-84","62-86","4","a"
"index_8089_verbal","20",76,"66-86","64-88","5","a"
"index_8089_verbal","21",78,"68-88","66-90","7","a"
"index_8089_verbal","22",80,"70-90","68-92","9","a"
"index_8089_verbal","23",84,"74-94","72-96","14","a"
"index_8089_verbal","24",89,"79-99","77-101","23","a"
"index_8089_verbal","25",93,"83-103","81-105","32","a"
"index_8089_verbal","26",95,"85-105","83-107","37","a"
"index_8089_verbal","27",100,"90-110","88-112","50","a"
"index_8089_verbal","28",103,"93-113","91-115","58","a"
"index_8089_verbal","29",106,"96-116","94-118","66","a"
"index_8089_verbal","30",110,"100-120","98-122","75","a"
"index_8089_verbal","31",112,"102-122","100-124","79","a"
"index_8089_verbal","32",113,"103-123","101-125","81","a"
"index_8089_verbal","33",118,"108-128","106-130","88","a"
"index_8089_verbal","34",125,"115-135","113-137","95","a"
"index_8089_verbal","35",127,"117-137","115-139","96","a"
"index_8089_verbal","36",127,"117-137","115-139","96","a"
"index_8089_verbal","37",127,"117-137","115-139","96","a"
"index_8089_verbal","38",128,"118-138","116-140","97","a"
"index_8089_verbal","39",132,"122-142","120-144","98","a"
"index_8089_verbal","40",145,"135-155","133-157","99.9","a"
"index_8089_verbal","41",155,"145-165","143-167","> 99.9","a"
"index_8089_verbal","42",155,"145-165","143-167",">99.9","a"
"index_8089_verbal","43",155,"145-165","143-167","> 99.9","a"
"index_8089_verbal","44",155,"145-165","143-167",">99.9","a"
"index_8089_verbal","45",155,"145-165","143-167","> 99.9","a"
"index_8089_verbal","46",155,"145-165","143-167","> 99.9","a"
"index_8089_verbal","47",155,"145-165","143-167","> 99.9","a"
"index_8089_verbal","48",155,"145-165","143-167","> 99.9","a"
"index_8089_verbal","49",156,"146-166","144-168","> 99.9","a"
"index_8089_verbal","0",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","1",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","2",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","3",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","4",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","5",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","6",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","7",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","8",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","9",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","10",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","11",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","12",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","13",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","14",40,"30-50","28-52","< 0.1","b"
"index_8089_verbal","15",46,"36-56","34-58","< 0.1","b"
"index_8089_verbal","16",52,"42-62","40-64","0.1","b"
"index_8089_verbal","17",60,"50-70","48-72","0.4","b"
"index_8089_verbal","18",63,"53-73","51-75","1","b"
"index_8089_verbal","19",67,"57-77","55-79","1","b"
"index_8089_verbal","20",69,"59-79","57-81","2","b"
"index_8089_verbal","21",71,"61-81","59-83","3","b"
"index_8089_verbal","22",72,"62-82","60-84","3","b"
"index_8089_verbal","23",74,"64-84","62-86","4","b"
"index_8089_verbal","24",77,"67-87","65-89","6","b"
"index_8089_verbal","25",81,"71-91","69-93","10","b"
"index_8089_verbal","26",84,"74-94","72-96","14","b"
"index_8089_verbal","27",87,"77-97","75-99","19","b"
"index_8089_verbal","28",90,"80-100","78-102","25","b"
"index_8089_verbal","29",92,"82-102","80-104","30","b"
"index_8089_verbal","30",94,"84-104","82-106","34","b"
"index_8089_verbal","31",97,"87-107","85-109","42","b"
"index_8089_verbal","32",102,"92-112","90-114","55","b"
"index_8089_verbal","33",105,". 95-115","93-117","63","b"
"index_8089_verbal","34",107,"97-117","95-119","68","b"
"index_8089_verbal","35",110,"100-120","98-122","75","b"
"index_8089_verbal","36",113,"103-123","101-125","81","b"
"index_8089_verbal","37",115,"105-125","103-127","84","b"
"index_8089_verbal","38",116,"106-126","104-128","86","b"
"index_8089_verbal","39",117,"107-127","105-129","87","b"
"index_8089_verbal","40",119,"109-129","107-131","90","b"
"index_8089_verbal","41",120,"110-130","108-132","91","b"
"index_8089_verbal","42",125,"115-135","113-137","95","b"
"index_8089_verbal","43",127,"117-137","115-139","96","b"
"index_8089_verbal","44",128,"118-138","116-140","97","b"
"index_8089_verbal","45",142,"132-152","130-154","99.7","b"
"index_8089_verbal","46",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","47",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","48",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","49",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","50",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","51",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","52",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","53",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","54",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","55",155,"145-165","143-167","> 99.9","b"
"index_8089_verbal","56",156,"146-166","144-168","> 99.9","b"
"index_8089_verbal","57",156,"146-166","144-168","> 99.9","b"
"index_8089_attention","0",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","1",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","2",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","3",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","4",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","5",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","6",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","7",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","8",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","9",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","10",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","11",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","12",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","13",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","14",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","15",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","16",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","17",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","18",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","19",40,"30-50","29-51","< 0.1","a"
"index_8089_attention","20",40,"30-50","29-51","<0.1","a"
"index_8089_attention","21",45,"35-55","34-56","<0.1","a"
"index_8089_attention","22",49,"39-59","38-60","<0.1","a"
"index_8089_attention","23",54,"44-64","43-65","0.1","a"
"index_8089_attention","24",57,"47-67","46-68","0.2","a"
"index_8089_attention","25",60,"50-70","49-71","0.4","a"
"index_8089_attention","26",63,"53-73","52-74","1","a"
"index_8089_attention","27",67,"57-77","56-78","1","a"
"index_8089_attention","28",69,"59-79","58-80","2","a"
"index_8089_attention","29",71,"61-81","60-82","3","a"
"index_8089_attention","30",72,"62-82","61-83","3","a"
"index_8089_attention","31",73,"63-83","62-84","4","a"
"index_8089_attention","32",73,"63-83","62-84","4","a"
"index_8089_attention","33",74,"64-84","63-85","4","a"
"index_8089_attention","34",76,"66-86","- 65-87","5","a"
"index_8089_attention","35",78,"68-88","67-89","7","a"
"index_8089_attention","36",81,"71-91","70-92","10","a"
"index_8089_attention","37",83,"73-93","72-94","13","a"
"index_8089_attention","38",85,"75-95","74-96","16","a"
"index_8089_attention","39",87,"77-97","76-98","19","a"
"index_8089_attention","40",90,"80-100","79-101","25","a"
"index_8089_attention","41",92,"82-102","81-103","30","a"
"index_8089_attention","42",94,"84-104","83-105","34","a"
"index_8089_attention","43",96,"86-106","85-107","39","a"
"index_8089_attention","44",98,"88-108","87-109","45","a"
"index_8089_attention","45",100,"90-110","89-111","50","a"
"index_8089_attention","46",101,"91-111","90-112","53","a"
"index_8089_attention","47",103,"93-113","92-114","58","a"
"index_8089_attention","48",105,"95-115","94-116","63","a"
"index_8089_attention","49",107,"97-117","96-118","68","a"
"index_8089_attention","50",108,"98-118","97-119","70","a"
"index_8089_attention","51",110,"100-120","99-121","75","a"
"index_8089_attention","52",112,"102-122","101-123","79","a"
"index_8089_attention","53",113,"103-123","102-124","81","a"
"index_8089_attention","54",115,"105-125","104-126","84","a"
"index_8089_attention","55",117,"107-127","106-128","87","a"
"index_8089_attention","56",119,"109-129","108-130","90","a"
"index_8089_attention","57",121,"111-131","110-132","92","a"
"index_8089_attention","58",123,"113-133","112-134","94","a"
"index_8089_attention","59",125,"115-135","114-136","95","a"
"index_8089_attention","60",127,"117-137","116-138","96","a"
"index_8089_attention","61",128,"118-138","117-139","97","a"
"index_8089_attention","62",129,"119-139","118-140","97","a"
"index_8089_attention","63",131,"121-141","120-142","98","a"
"index_8089_attention","64",133,"123-143","122-144","99","a"
"index_8089_attention","65",137,"127-147","126-148","99","a"
"index_8089_attention","66",142,"132-152","131-153","99.7","a"
"index_8089_attention","67",150,"140-160","139-161","> 99.9","a"
"index_8089_attention","68",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","69",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","70",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","71",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","72",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","73",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","74",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","75",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","76",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","77",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","78",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","79",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","80",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","81",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","82",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","83",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","84",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","85",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","86",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","87",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","88",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","89",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","90",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","91",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","92",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","93",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","94",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","95",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","96",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","97",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","98",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","99",155,"145-165","144-166","> 99.9","a"
"index_8089_attention","100",156,"146-166","145-167","> 99.9","a"
"index_8089_attention","0",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","1",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","2",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","3",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","4",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","5",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","6",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","7",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","8",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","9",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","10",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","11",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","12",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","13",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","14",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","15",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","16",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","17",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","18",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","19",40,"30-50","29-51","< 0.1","b"
"index_8089_attention","20",40,"30-50","29-51","<0.1","b"
"index_8089_attention","21",45,"35-55","34-56","<0.1","b"
"index_8089_attention","22",49,"39-59","38-60","<0.1","b"
"index_8089_attention","23",54,"44-64","43-65","0.1","b"
"index_8089_attention","24",57,"47-67","46-68","0.2","b"
"index_8089_attention","25",60,"50-70","49-71","0.4","b"
"index_8089_attention","26",63,"53-73","52-74","1","b"
"index_8089_attention","27",67,"57-77","56-78","1","b"
"index_8089_attention","28",69,"59-79","58-80","2","b"
"index_8089_attention","29",71,"61-81","60-82","3","b"
"index_8089_attention","30",72,"62-82","61-83","3","b"
"index_8089_attention","31",73,"63-83","62-84","4","b"
"index_8089_attention","32",73,"63-83","62-84","4","b"
"index_8089_attention","33",74,"64-84","63-85","4","b"
"index_8089_attention","34",76,"66-86","- 65-87","5","b"
"index_8089_attention","35",78,"68-88","67-89","7","b"
"index_8089_attention","36",81,"71-91","70-92","10","b"
"index_8089_attention","37",83,"73-93","72-94","13","b"
"index_8089_attention","38",85,"75-95","74-96","16","b"
"index_8089_attention","39",87,"77-97","76-98","19","b"
"index_8089_attention","40",90,"80-100","79-101","25","b"
"index_8089_attention","41",92,"82-102","81-103","30","b"
"index_8089_attention","42",94,"84-104","83-105","34","b"
"index_8089_attention","43",96,"86-106","85-107","39","b"
"index_8089_attention","44",98,"88-108","87-109","45","b"
"index_8089_attention","45",100,"90-110","89-111","50","b"
"index_8089_attention","46",101,"91-111","90-112","53","b"
"index_8089_attention","47",103,"93-113","92-114","58","b"
"index_8089_attention","48",105,"95-115","94-116","63","b"
"index_8089_attention","49",107,"97-117","96-118","68","b"
"index_8089_attention","50",108,"98-118","97-119","70","b"
"index_8089_attention","51",110,"100-120","99-121","75","b"
"index_8089_attention","52",112,"102-122","101-123","79","b"
"index_8089_attention","53",113,"103-123","102-124","81","b"
"index_8089_attention","54",115,"105-125","104-126","84","b"
"index_8089_attention","55",117,"107-127","106-128","87","b"
"index_8089_attention","56",119,"109-129","108-130","90","b"
"index_8089_attention","57",121,"111-131","110-132","92","b"
"index_8089_attention","58",123,"113-133","112-134","94","b"
"index_8089_attention","59",125,"115-135","114-136","95","b"
"index_8089_attention","60",127,"117-137","116-138","96","b"
"index_8089_attention","61",128,"118-138","117-139","97","b"
"index_8089_attention","62",129,"119-139","118-140","97","b"
"index_8089_attention","63",131,"121-141","120-142","98","b"
"index_8089_attention","64",133,"123-143","122-144","99","b"
"index_8089_attention","65",137,"127-147","126-148","99","b"
"index_8089_attention","66",142,"132-152","131-153","99.7","b"
"index_8089_attention","67",150,"140-160","139-161","> 99.9","b"
"index_8089_attention","68",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","69",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","70",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","71",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","72",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","73",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","74",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","75",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","76",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","77",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","78",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","79",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","80",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","81",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","82",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","83",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","84",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","85",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","86",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","87",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","88",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","89",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","90",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","91",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","92",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","93",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","94",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","95",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","96",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","97",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","98",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","99",155,"145-165","144-166","> 99.9","b"
"index_8089_attention","100",156,"146-166","145-167","> 99.9","b"
"index_8089_delayed","0",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","1",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","2",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","3",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","4",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","5",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","6",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","7",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","8",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","9",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","10",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","11",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","12",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","13",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","14",40,"29-51","27-53","< 0.1","a"
"index_8089_delayed","15",43,"32-54","30-56","< 0.1","a"
"index_8089_delayed","16",46,"35-57","33-59","< 0.1","a"
"index_8089_delayed","17",49,"38-60","36-62","< 01","a"
"index_8089_delayed","18",54,"43-65","41-67","0.1","a"
"index_8089_delayed","19",54,"43-65","41-67","0.1","a"
"index_8089_delayed","20",56,"45-67","43-69","0.2","a"
"index_8089_delayed","21",57,"46-68","44-70","0.2","a"
"index_8089_delayed","22",57,"46-68","44-70","0.2","a"
"index_8089_delayed","23",58,"47-69","45-71","0.3","a"
"index_8089_delayed","24",60,"49-71","47-73","0.4","a"
"index_8089_delayed","25",61,"50-72","48-74","0.5","a"
"index_8089_delayed","26",63,"52-74","50-76","1","a"
"index_8089_delayed","27",64,"53-75","51-77","1","a"
"index_8089_delayed","28",67,"56-78","54-80","1","a"
"index_8089_delayed","29",70,"59-81","57-83","2","a"
"index_8089_delayed","30",73,"62-84","60-86","4","a"
"index_8089_delayed","31",75,"64-86","62-88","5","a"
"index_8089_delayed","32",77,"66-88","64-90","6","a"
"index_8089_delayed","33",79,"68-90","66-92","8","a"
"index_8089_delayed","34",79,"68-90","66-92","8","a"
"index_8089_delayed","35",80,"69-91","67-93","9","a"
"index_8089_delayed","36",82,"71-93","69-95","12","a"
"index_8089_delayed","37",83,"72-94","70-96","13","a"
"index_8089_delayed","38",84,"73-95","71-97","14","a"
"index_8089_delayed","39",85,"74-96","72-98","16","a"
"index_8089_delayed","40",87,"76-98","74-100","19","a"
"index_8089_delayed","41",89,"78-100","76-102","23","a"
"index_8089_delayed","42",90,"79-101","77-103","25","a"
"index_8089_delayed","43",93,"82-104","80-106","32","a"
"index_8089_delayed","44",96,"85-107","83-109","39","a"
"index_8089_delayed","45",97,"86-108","84-110","42","a"
"index_8089_delayed","46",100,"89-111","87-113","50","a"
"index_8089_delayed","47",103,"92-114","90-116","58","a"
"index_8089_delayed","48",105,"94-116","92-118","63","a"
"index_8089_delayed","49",107,"96-118","94-120","68","a"
"index_8089_delayed","50",110,"99-121","97-123","75","a"
"index_8089_delayed","51",112,"101-123","99-125","79","a"
"index_8089_delayed","52",115,"104-126","102-128","84","a"
"index_8089_delayed","53",118,"107-129","105-131","88","a"
"index_8089_delayed","54",120,"109-131","107-133","91","a"
"index_8089_delayed","55",121,"110-132","108-134","92","a"
"index_8089_delayed","56",122,"111-133","109-135","93","a"
"index_8089_delayed","57",124,"113-135","111-137","95","a"
"index_8089_delayed","58",127,"116-138","114-140","96","a"
